rep-seed	SRC	phase	AC-fill	NG-fill	RC-fill	AC-overlap	NG-overlap	RC-overlap	total-quantity	AC-deployable	NG-deployable	RC-deployable	AC-not-ready	NG-not-ready	RC-not-ready	AC-total	NG-total	RC-total	AC	NG	RC
-2364603267878439993	77202K000	Surge	0	0	0	0	0	0	0	12	0	0	2991	0	462	3003	0	462	13	0	2
-2364603267878439993	77202K000	PostSurge	1323	0	112	120	0	0	6592	4504	0	696	19949	0	3176	25896	0	3984	13	0	2
2119615143444770424	77202K000	PreSurge	0	0	0	0	0	0	0	2421	0	269	0	0	0	2421	0	269	9	0	1
2119615143444770424	77202K000	Surge	0	0	0	0	0	0	0	94	0	231	1985	0	0	2079	0	231	9	0	1
2119615143444770424	77202K000	PostSurge	1358	0	240	139	0	30	6592	2811	0	43	13620	0	1679	17928	0	1992	9	0	1
-3583631517115538627	77202K000	PreSurge	0	0	0	0	0	0	0	1345	0	807	0	0	0	1345	0	807	5	0	3
-3583631517115538627	77202K000	Surge	0	0	0	0	0	0	0	146	0	0	1009	0	693	1155	0	693	5	0	3
-3583631517115538627	77202K000	PostSurge	1200	0	720	135	0	86	6592	1152	0	575	7473	0	4595	9960	0	5976	5	0	3
6905711325041583245	77202K000	PreSurge	0	0	0	0	0	0	0	807	0	0	0	0	0	807	0	0	3	0	0
6905711325041583245	77202K000	Surge	0	0	0	0	0	0	0	45	0	0	648	0	0	693	0	0	3	0	0
6905711325041583245	77202K000	PostSurge	489	0	0	60	0	0	6592	740	0	0	4687	0	0	5976	0	0	3	0	0
-1685763405318446537	77202K000	PreSurge	0	0	0	0	0	0	0	538	0	538	0	0	0	538	0	538	2	0	2
-1685763405318446537	77202K000	Surge	0	0	0	0	0	0	0	43	0	231	419	0	231	462	0	462	2	0	2
-1685763405318446537	77202K000	PostSurge	480	0	480	60	0	60	6592	313	0	108	3131	0	3336	3984	0	3984	2	0	2
3618275030082862648	77202K000	PreSurge	0	0	0	0	0	0	0	2690	0	0	0	0	0	2690	0	0	10	0	0
3618275030082862648	77202K000	Surge	0	0	0	0	0	0	0	212	0	0	2098	0	0	2310	0	0	10	0	0
3618275030082862648	77202K000	PostSurge	1552	0	0	150	0	0	6592	3047	0	0	15171	0	0	19920	0	0	10	0	0
-3521025573995865849	77202K000	PreSurge	0	0	0	0	0	0	0	3228	0	807	0	0	0	3228	0	807	12	0	3
-3521025573995865849	77202K000	Surge	0	0	0	0	0	0	0	278	0	92	2494	0	601	2772	0	693	12	0	3
-3521025573995865849	77202K000	PostSurge	2030	0	480	200	0	60	6592	3306	0	452	18368	0	4984	23904	0	5976	12	0	3
-6863419716327549772	77202K000	PreSurge	0	0	0	0	0	0	0	1076	0	269	0	0	0	1076	0	269	4	0	1
-6863419716327549772	77202K000	Surge	0	0	0	0	0	0	0	39	0	2	885	0	229	924	0	231	4	0	1
-6863419716327549772	77202K000	PostSurge	845	0	167	90	0	0	6592	855	0	365	6178	0	1460	7968	0	1992	4	0	1
-442085989067090995	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6265	0	0	0	0	0	6525	0	0	25
5636940461969593464	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8353	0	0	0	261	0	8613	1	0	33
9174061941632264871	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7831	0	0	0	261	0	8091	1	0	31
-6731013670330063931	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	5482	0	0	0	522	0	5742	2	0	22
-1954565432038993495	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8092	0	0	0	261	0	8352	1	0	32
8925343867316266058	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4699	0	0	0	522	0	4959	2	0	19
-6525868206941090114	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6787	0	0	0	0	0	7047	0	0	27
-8487172994898555456	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	7048	0	0	0	522	0	7308	2	0	28
7300599417655508326	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6004	0	0	0	0	0	6264	0	0	24
503857395356251382	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8614	0	0	0	261	0	8874	1	0	34
8548207711936469433	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	4438	0	0	0	0	0	4698	0	0	18
-1103623001814883674	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8614	0	0	0	261	0	8874	1	0	34
673020552662408774	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	4699	0	0	0	0	0	4959	0	0	19
-4234161778822925565	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6787	0	0	0	261	0	7047	1	0	27
7094817657563592054	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	4960	0	0	0	261	0	5220	1	0	20
-7400150545808261020	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6004	0	0	0	261	0	6264	1	0	24
-6363141803348005509	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7570	0	0	0	261	0	7830	1	0	30
2329045896118581347	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4960	0	0	0	522	0	5220	2	0	20
